x,MOS_Multiple_Forecast,Lufttemperatur_2m_Forecast,Lufttemperatur_2m_WeatherStation
3270,1.0362222425,1.10221,0.968111
3271,0.9353993992,0.994982,0.950927
3272,1.0236320807,1.08882,1.1915
3273,1.1055574578,1.17595,1.20869
3274,1.0488406123,1.11563,1.07121
3275,1.0362222425,1.10221,0.916559
3276,1.1307565868,1.20275,1.15713
3277,1.1433655539,1.21616,1.32897
3278,1.1811830527,1.25638,1.46645
3279,1.1811830527,1.25638,1.24305
3280,1.0299318629,1.09552,1.07121
3281,0.8975866017,0.954767,1.1915
3282,0.8534787234,0.907857,1.24305
3283,0.8219619471,0.874338,1.03685
3284,0.8597747446,0.914553,0.882191
3285,0.7463372925,0.793909,0.297936
3286,0.8786806731,0.93466,1.1915
3287,0.9101974494,0.968179,1.27742
3288,0.8597747446,0.914553,0.916559
3289,0.9732150174,1.0352,0.830639
3290,0.929103378,0.988286,1.03685
3291,1.0362222425,1.10221,1.32897
3292,1.1433655539,1.21616,1.48363
3293,1.1055574578,1.17595,1.00248
3294,1.2757079943,1.35691,0.624432
3295,1.1811830527,1.25638,1.26024
3296,1.1622743033,1.23627,1.1915
3297,1.0110231135,1.07541,1.10558
3298,0.8597747446,0.914553,0.813455
3299,0.9101974494,0.968179,0.693168
3300,0.8849766943,0.941356,0.865007
3301,0.9164934706,0.974875,1.17432
3302,0.8912915208,0.948072,0.950927
3303,0.840868816,0.894446,0.727535
3304,0.8219619471,0.874338,0.710351
3305,0.9227885515,0.98157,1.07121
3306,1.1874734323,1.26307,1.44926
3307,1.2568086476,1.33681,1.43208
3308,1.2441902778,1.32339,1.22587
3309,1.2063821817,1.28318,1.03685
3310,1.2000823994,1.27648,1.53518
3311,1.2441902778,1.32339,1.15713
3312,1.1937920199,1.26979,1.0884
3313,1.1622743033,1.23627,1.00248
3314,1.0803489262,1.14914,1.01966
3315,1.0740397413,1.14243,1.41489
3316,1.1244568046,1.19605,1.39771
3317,1.1748832705,1.24968,1.01966
3318,1.3261344603,1.41054,1.26024
3319,1.2568086476,1.33681,1.38053
3320,1.4962849968,1.5915,1.86168
3321,1.4584769007,1.55129,1.82731
3322,1.4080504347,1.49766,1.50081
3323,1.3450432097,1.43065,1.34616
3324,1.2252909311,1.30329,1.36334
3325,1.2946167437,1.37702,1.56955
3326,1.3387246221,1.42393,1.26024
3327,1.3198158727,1.40382,1.32897
3328,1.1622743033,1.23627,1.27742
3329,1.1496653362,1.22286,1.44926
3330,1.1370751744,1.20947,1.56955
3331,1.0299318629,1.09552,1.1915
3332,0.9984141464,1.062,0.813455
3333,0.9353993992,0.994982,0.727535
3334,0.9164934706,0.974875,0.796271
3335,0.954306268,1.01509,1.38053
3336,0.954306268,1.01509,0.968111
3337,0.9921143642,1.0553,0.899375
3338,0.9101974494,0.968179,0.916559
3339,0.929103378,0.988286,0.779087
3340,1.0110231135,1.07541,1.13995
3341,1.0551309919,1.12232,0.933743
3342,1.0110231135,1.07541,0.933743
3343,0.9353993992,0.994982,0.968111
3344,0.9227885515,0.98157,1.03685
3345,0.9984141464,1.062,0.950927
3346,1.1055574578,1.17595,0.830639
3347,1.0803489262,1.14914,1.03685
3348,1.1748832705,1.24968,1.12277
3349,1.2378998982,1.3167,1.34616
3350,1.2127007693,1.2899,1.26024
